Case_id,Ss,Head_Notes,Murder,Dacoity,Rape,Fraud,Robbery or Theft,Kidnapp
680,392,"Ss. 392 & 34---robbery , common intention---Appreciation of evidence---Benefit of doubt---Accused was caught red handed---Scope---Accused were charged for snatching tractor, cash amount, a Mobile Phone and one wrist watch from the complainant---In the present case, the only evidence remained in the field against the accused was that he was caught red handed whilst driving the snatched tractor, however, the fact remained that the prosecution had failed to bring any evidence to connect the accused with the commission of committing robbery or snatching the tractor of complainant---Even otherwise, the statement of sole eye-witness i.e. complainant was not confidence inspiring, thus the ocular account furnished was ruled out of consideration---After ruling out the ocular account the other circumstances of the case providing corroboration or support to the ocular account had automatically collapsed---Circumstances established that the prosecution had failed to prove its case against the accused beyond shadow of doubt---Appeal against conviction was allowed, in circumstances.",0,0,0,0,1,0
681,392,"Ss. 392 & 34---robbery , common intention---The value of evidence—The advantage of doubt—The accused was apprehended while red-handed.The accused were implicated in the theft of a tractor, a cash amount, a mobile phone, and one wristwatch from the complainant. In the current case, the sole remaining evidence against the accused was his red-handedness while operating the stolen tractor. Nevertheless, the prosecution failed to present any evidence linking the accused to the complainant's theft of the tractor or the commission of robbery.Upon rejecting the ocular account, the remaining circumstances that had previously corroborated or supported the ocular account automatically disintegrated. It was established that the prosecution had not succeeded in establishing its case against the accused beyond a reasonable doubt. Consequently, an appeal against the conviction was granted, given the prevailing circumstances.",0,0,0,0,1,0
373,394,"Ss. 394 & 34---robbery , common intention---Appreciation of evidence---Benefit of doubt---Recovery of weapon of offence---Reliance---Scope---Accused was charged that he and co-accused made firing upon the complainant party, due to which uncle of complainant sustained injury and they took Rs. 10,00,000/ from the dash board of the vehicle of complainant---Record showed that a pistol was recovered from the possession of accused---Report of Forensic Science Laboratory in respect of alleged recovered pistol was positive---Said evidence could not benefit the prosecution on two counts---Firstly, the prosecution had not sent the fired bullet secured from the place of occurrence to Forensic Science Laboratory---Report of Forensic Science Laboratory revealed that .30-bore pistol was presently in working condition/order---Secondly the alleged pistol was received by Forensic Science Laboratory after twenty days, without explanation that in intervening period the weapon was in whose possession---Prosecution was under legal obligation to prove safe custody---Circumstances established that the prosecution had failed to prove its case against the accused beyond any shadow of reasonable doubt---Appeal against conviction was allowed, in circumstances.",0,0,0,0,1,0
374,394,"Ss. 394 & 34---robbery , common intention---Appreciating the evidence---Giving the benefit of doubt---Recovering the weapon used in the crime---Relying on the evidence---Extent of applicability---Accused was charged that he and co-accused made firing upon the complainant party, due to which uncle of complainant sustained injury and they took Rs. 10,00,000/ from the dash board of the vehicle of complainant---Record showed that a pistol was recovered from the possession of accused---Report of Forensic Science Laboratory in respect of alleged recovered pistol was positive---Said evidence could not benefit the prosecution on two counts---Firstly, the prosecution had not sent the fired bullet secured from the place of occurrence to Forensic Science Laboratory---Report of Forensic Science Laboratory revealed that .30-bore pistol was presently in working condition/order---Secondly the alleged pistol was received by Forensic Science Laboratory after twenty days, without explanation that in intervening period the weapon was in whose possession---Prosecution was under legal obligation to prove safe custody---Circumstances established that the prosecution had failed to prove its case against the accused beyond any shadow of reasonable doubt---Appeal against conviction was allowed, in circumstances.",0,0,0,0,1,0
1490,380,"Ss. 302, 380 & 411---Qatl-i-amd, theft in dwelling house, dishonestly receiving stolen property---Appreciation of evidence---Benefit of doubt---Recovery of stolen articles on the disclosure of accused---Reliance---Accused was charged for committing murder of the mother of complainant after stealing away golden ear-rings and mobile phones---Prosecution relied on the disclosure statement of the accused leading to the recovery of stolen articles, i.e., ear-rings, mobile phone and a SIM---Admissibility of disclosure statement in terms of Art. 40 of the Qanun-e-Shahadat, 1984, made to a Police Officer leading to the discovery of a fact depended on how the prosecution proved it---Soon after the recovery the ear-rings and mobile phone, were not identified by the complainant in the police station in the presence of witnesses nor same were identified by him in Court---Recovery was made after five months, five days, and that too from an open shop, and the bag from which recovery was effected was lying open by the side of a wall of the shop---Recovery had not been made from any closed or concealed place but from an open area that was accessible to all and everyone, including those working and visiting the shop, which did not even belong to the accused, thus it was insufficient to bring the guilt home to the accused or to prove that he had the stolen goods---Prosecution had failed to prove recovery of stolen properties belonging to the deceased, at the instance and from the accused---Circumstances established that the prosecution had failed to bring at home charge against the accused beyond any reasonable doubt---Appeal against conviction was allowed, in circumstances.",1,0,0,0,1,0
1491,380,"Ss. 302, 380 & 411---Qatl-i-amd, Theft from a residence and dishonest receipt of stolen property; benefit of doubt; evidence appreciation;Recovery of pilfered items upon the defendant's disclosure—RelianceAccused was charged for committing murder of the mother of complainant after stealing away golden ear-rings and mobile phones---Prosecution relied on the disclosure statement of the accused leading to the recovery of stolen articles, i.e., ear-rings, mobile phone and a SIM---Admissibility of disclosure statement in terms of Art. 40 of the Qanun-e-Shahadat, 1984, made to a Police Officer leading to the discovery of a fact depended on how the prosecution proved it---Soon after the recovery the ear-rings and mobile phone, were not identified by the complainant in the police station in the presence of witnesses nor same were identified by him in Court---Recovery was made after five months, five days, and that too from an open shop, and the bag from which recovery was effected was lying open by the side of a wall of the shop---Recovery had not been made from any closed or concealed place but from an open area that was accessible to all and everyone, including those working and visiting the shop, which did not even belong to the accused, thus it was insufficient to bring the guilt home to the accused or to prove that he had the stolen goods---Prosecution had failed to prove recovery of stolen properties belonging to the deceased, at the instance and from the accused---Circumstances established that the prosecution had failed to bring at home charge against the accused beyond any reasonable doubt---Appeal against conviction was allowed, in circumstances.",1,0,0,0,1,0
926,394,"Ss. 302(b), 394 & 34---Qatl-i-amd, robbery , common intention---Appreciation of evidence---Benefit of doubt---Recovery of carbine from the accused---Reliance---Scope---Accused were charged for committing murder of the brother of the complainant by firing during robbery ---In the present case, carbine was recovered from the possession of accused---Record showed that it had not been alleged in fard bayan that any assailant was carrying carbine---No empty was secured from the place of occurrence, therefore, said recovery, which even otherwise was got effected, after much delay, from an open and public place accessible to everyone and not from the exclusive possession/ ownership of the accused, was of no avail to the case of prosecution---Circumstances established that the prosecution failed to prove its case against the accused beyond shadow of doubt---Appeal was allowed and accused were acquitted by setting aside convictions and sentences recorded by the Trial Court.",1,0,0,0,1,0
927,394,"Ss. 302(b), 394 & 34---Qatl-i-amd, robbery , common intention---The value of evidence—The advantage of doubt—Carbine recovered from the defendant—Reliance—ScopeThe defendants were indicted on charges of murdering the complainant's sibling through gunfire during the robbery.A carbine was retrieved from the custody of the defendant in the current instance.The record indicated that there was no allegation in the fard bayan that the assailant was in possession of a carbine. Consequently, the recovery, which was attempted after a significant delay, from a public area accessible to all and not from the accused's exclusive possession or ownership, was futile in the prosecution's case, as no empty was recovered from the scene of the incident.Given the circumstances, it was evident that the prosecution was unable to establish beyond a reasonable doubt its case against the accused.Consenting to the appeal, the trial court overturned convictions and sentences, resulting in the acquittal of the accused.",1,0,0,0,1,0
1012,392,"Ss. 302, 324, 392, 353, 427 & 34---Qatl-i-amd, attempt to commit qatl-i-amd, robbery , assault or criminal force to deter public servant from discharge of his duty, mischief causing damage to the amount of fifty rupees, common intention---Appreciation of evidence---Benefit of doubt---Ocular account---Scope---Accused were charged for committing murder of the brother of the complainant during robbery , when police tried to arrest them, they made firing upon the police party, police party also made firing in retaliation, and thereafter accused were arrested---Ocular account of the incident had been furnished by sole eye-witness---Said witness stated that he heard firing and saw three persons on two motorcycles one of whom made firing on a car and then they robbed the driver---Person in the car came out in an injured condition and he was shifted to hospital---Said witness picked out two accused persons with specific role at an identification parade before the Judicial Magistrate---Witness again picked out another accused with a specific role---According to his evidence, he was a driver but his employer was not examined nor was the location of house or office of employer disclosed---Eye-witness appeared to be a roving taxi driver---Eye-witness, in evidence, stated that there was light/darkness but things were visible---No light bulb was seized from the wardat---Circumstances established that the prosecution had failed to prove its case against the accused beyond any shadow of doubt---Appeal against acquittal was allowed, in circumstances.",1,0,0,0,1,0
1013,392,"Ss. 302, 324, 392, 353, 427 & 34---Qatl-i-amd, attempt to commit qatl-i-amd, robbery , Assault or criminal force with the intent to prevent a public servant from performing his duties, misconduct resulting in a damage totaling fifty rupees, or malicious intent—Scope—Appreciation of evidence—Benefit of doubt—Ocular testimonyThe accused were implicated in the murder of the complainant's brother during the robbery. When police attempted to apprehend them, the accused opened fire on the police party. In retaliation, the police party opened fire as well. Subsequently, the accused were apprehended. The sole eyewitness to the incident provided an ocular account of the incident.The aforementioned witness reported hearing gunfire and seeing three individuals riding two motorcycles, one of whom opened fire on a car, followed by a robbery and transportation of the driver to the hospital. The injured driver emerged from the vehicle and was transported to the facility.Two defendants with specific roles were identified by the witness during an identification parade in front of the judicial magistrate. The witness then identified a third defendant with a particular role. The witness's testimony indicated that he was employed as a driver; however, neither his employer nor the address of his place of business were investigated.The eyewitness, who was identified as a roving taxi driver, testified that although there was light and darkness, everything was visible. No light bulb was recovered from the ward. Upon consideration, it was determined that the prosecution had not established beyond a reasonable doubt its case against the accused. Consequently, an appeal against the acquittal was granted.",1,0,0,0,1,0
164,13,"Ss. 13 & 5(3)---Civil Procedure Code (V of 1908), O.XLI, R. 11---Judgment passed by the Gas Utility Court---Appeal---Special provisions for admission---Phrase ""In part or in whole""---Scope---Provisions of S.13 of the Gas (theft Control and Recovery) Act, 2016 ('the Act, 2016') are special to override the general provisions, conferring jurisdiction of appeal to the High Court---Rule 11 of O. XLI of the Civil Procedure Code (V of 1908) envisages dismissal of appeal without sending notice to the lower Court, however, the special provisions under S.13 of the Act, 2016 are more stringent, as assumption of jurisdiction is stipulated with a reasoned order for admission of appeal and that too, only to the extent of admitted ground of appeal, because phrase ""in part or in whole"" narrows the scope of appeal further---Since special procedure for admission of appeal is provided in section of the Act, 2016, therefore, under S. 5(3) of the Act, 2016 general provision under Civil Procedure Code, 1908, contrary to special procedure for admission of appeal shall not be applicable.",0,0,0,0,1,0
165,13,"Ss. 13 & 5(3)---Civil Procedure Code (V of 1908), O.XLI, R. 11---Judgment passed by the Gas Utility Court---Appeal---Specific admission provisions—Pharase ""Whole or in part""—Area of application—The special provisions of Section 13 of the Gas Theft Control and Recovery Act, 2016 (referred to as ""the Act, 2016"") supersede the general provisions and grant the High Court appellate jurisdiction.In contrast, Rule 11 of Order XLI of the Civil Procedure Code (V of 1908) prohibits dismissal of appeals without notice to the lower court. Nevertheless, the special provisions outlined in Section 13 of the Act, 2016 are more rigorous, as they stipulate assumption of jurisdiction along with a reasoned order for appeal admission. Furthermore, this assumption is limited to the extent of the admitted ground of appeal, as the phrase ""in part or in whole"" further restricts the appeal's scope.",0,0,0,0,1,0
1773,381,"S. 498---Penal Code (XLV of 1860), Ss. 381 & 411---Constitution of Pakistan, Art. 185(3)---theft by clerk or servant of property in possession of master, dishonestly receiving stolen property---Pre-arrest bail, grant of---Entire fraudulent transaction took place in a span of more than four years and no specific dates for commission of theft have been given---FIR was lodged with an inordinate delay of 13 days for which the complainant did not utter a single word---Only allegation against the petitioner (accused) is that he used to purchase the stolen articles from the co-accused---Admittedly, petitioner was not employee of the complainant, therefore, the question of applicability of section 381, P.P.C. would be resolved by the Trial Court---All the co-accused of the petitioner have been granted post-arrest bail by the court of competent jurisdiction---Maximum punishment provided under the statute for the offence under section 411, P.P.C. is three years and the same does not fall within the prohibitory clause of section 497, Cr.P.C.---Possibility cannot be ruled out that the petitioner has been involved in the case by throwing a wider net by the complainant---Mere allegation of causing huge loss is no ground to decline bail to an accused---Petition for leave to appeal was converted into appeal and allowed, and petitioner was admitted to pre-arrest bail.",0,0,0,0,1,0
1774,381,"S. 498---Penal Code (XLV of 1860), Ss. 381 & 411---Constitution of Pakistan, Art. 185(3)---Theft of property in the master's possession by a clerk or servant, or the dishonest receipt of stolen property—Pre-arrest bail was granted to the accused. The entire fraudulent transaction occurred over a period of four years, and no specific dates have been assigned for the commission of the theft. The FIR was filed with an excessive delay of thirteen days, during which the complainant remained silent. The petitioner (accused) is solely accused of purchasing the stolen items from the co-accused. It is worth noting that the petitioner was not an employee of the complainant at the time of the filing of the FIR.It is not impossible for the petitioner to have been implicated in the case because the complainant cast a wider net; a mere allegation of causing an accused substantial loss does not justify denying bail; the petitioner's request for leave to appeal was converted into an appeal and granted; and the petitioner was granted pre-arrest bail.",0,0,0,0,1,0
1182,365,"S. 497---Penal Code (XLV of 1860), Ss. 302, 311, 324, 452, 365, 337-A(ii), 148 & 149---Qatl-i-amd, house-trespass, kidnapping or abducting with intent secretly and wrongfully to confine person, rioting armed with deadly weapons, unlawful assembly---Bail, refusal of---Allegations against the accused as to his involvement in the crime were supported by the statements of witnesses recorded by the investigating officer under section 161 of the Code of Criminal Procedure 1898 (""Cr.P.C.""), which included the statements of the injured witness, and three female residents of the house where the incident took place, in addition to the statement of the complainant whose son had died in the incidence---Incident was further supported by the footage recorded on the CCTV camera of a neighboring house---Sufficient incriminating material was thus available on the record of the case to connect the accused with the commission of the alleged offences---Accused, therefore, had no case for grant of bail under subsection (2) of section 497, Cr.P.C.---In the facts and circumstances of the case the accused was not entitled to the relief of bail even if the question of his vicarious liability for the offence of qatl-i-amd was left to be determined in trial---Petition for leave to appeal was dismissed, leave was refused, and accused was refused bail.",1,0,0,0,0,1
1183,365,"S. 497---Penal Code (XLV of 1860), Ss. 302, 311, 324, 452, 365, 337-A(ii), 148 & 149---Qatl-i-amd, Unlawful assembly, house-trespassing, kidnapping or abduction with the intent to unlawfully and covertly confine a person, or rioting armed with lethal weapons—The accusations against the accused regarding his participation in the crime were corroborated by witness statements obtained by the investigating officer in accordance with section 161 of the Code of Criminal Procedure 1898 (""Cr.P.C.""). These statements comprised those of the injured witness, three female residents of the residence where the incident occurred, and the complainant, whose son was tragically killed in the incident. Bail was denied. The incident was subsequently investigated further.Thus, the record of the case contained sufficient incriminating evidence to link the accused to the commission of the alleged offenses. As a result, the accused had no basis for bail under subsection (2) of section 497 of the Cr.P.C.Considering the available evidence and circumstances, the accused did not qualify for bail, notwithstanding the fact that his vicarious liability for the offense of qatl-i-amd remained to be determined at trial. His petition for leave to appeal was denied, and leave was also denied.",1,0,0,0,0,1
162,365,"S. 497---Penal Code (XLV of 1860), Ss. 365 & 34---kidnapping or abducting with intent to secretly and wrongfully confine person, common intention---Bail, grant of---Scope---Allegation against accused persons was that they kidnapped the complainant on gun point but threw him after some time---Investigation of the case was complete---Accused persons were not required for further investigation---Punishment provided for the offence was seven years which did not fall within the purview of prohibitory clause of S. 497, Cr.P.C.---Accused persons had neither demanded ransom nor was there any allegation that they had harmed the complainant---Bail application was allowed, in circumstances.",0,0,0,0,0,1
163,365,"S. 497---Penal Code (XLV of 1860), Ss. 365 & 34---kidnapping or abducting with intent to secretly and wrongfully confine person, common intention---Bail, grant of---Scope---The accused persons were accused of kidnapping the complainant at gunpoint and throwing him after some time---Investigation of the case was completed---Accused persons were not required for further investigation---Punishment provided for the offence was seven years, which did not fall within the purview of the prohibitory clause of Section 497, Cr.P.C.---There was no demand for ransom, nor was there any accusation that the accused had harmed the complainant---Bail was granted in the circumstances.",0,0,0,0,0,1
30,364,"Ss. 364-A, 368 & 34---kidnapping, wrongfully concealing or keeping in confinement kidnapped or abducted person, common intention---Appreciation of evidence---Abductee was recovered on the disclosure of the accused---Scope---Accused were charged for kidnapping the minor daughter of the complainant---Comparative study of abductee, Investigating Officer and Judicial Magistrate confirmed that the accused had abducted the minor---Case of prosecution had further been strengthened from the disclosure of the accused which was followed by the recovery of abductee from the house of other accused---Witness stated that the arrested accused during investigation disclosed before the Investigating Officer that he abducted the abductee from and after consultation with other accused kept the minor in his house, thus the disclosure of accused was reduced into writing and pursuant to such disclosure the accused was taken to the house of other accused from where the abductee was recovered---Record showed that prior to the incident, the accused remained involved in the abduction of children---Accused further disclosed that due to presence of other family members of other accused in the house, he could not commit zina with the child---Accused also pointed out the place from where the minor was abducted---Circumstances established that the prosecution had succeeded in proving the charge against the accused through direct and circumstantial evidence---Appeal against conviction was dismissed accordingly.",0,0,0,0,0,1
31,364,"Ss. 364-A, 368 & 34---kidnapping, wrongfully concealing or keeping in confinement kidnapped or abducted person, common intention---Appreciation of evidence---Abductee was recovered on the disclosure of the accused---Scope---The accused were charged with kidnapping the complainant's minor daughter---A comparative study of the abductee, the Investigating Officer, and the Judicial Magistrate confirmed that the accused had abducted the minor---The case of prosecution was strengthened further by the disclosure of the accused, which was followed by the recovery of the abductee from the house of the other accused---Witness stated that during the investigation, the arrested accused disclosed to the Investigating Officer that he abducted the abductee from and after consulting with other accused kept the minor in his house, thus the disclosure of accused was reduced into writing and pursuant to such disclosure the accused was taken to the house of other accused from where the abductee was recovered---Accused also pointed out the place from where the minor was abducted---Circumstances established that the prosecution had succeeded in proving the charge against the accused through direct and circumstantial evidence---Appeal against conviction was dismissed accordingly.",0,0,0,0,0,1
199,365,"T. 497---Penal Code (XLV of 1860), Ss. 365, 377, 506, 392, 148 & 149---Kidnapping or abducting with intent to secretly and wrongfully confine person, unnatural offences, robbery , criminal intimidation, rioting, armed with deadly weapon---Bail, refusal of---Scope---Allegations against accused persons was that they had abducted a transgender person, severely beaten her and thereafter committed unnatural offence with her---Victim had directly nominated the accused persons for the cruel treatment meted out to her and that too, because of her gender---Medical report of the victim was also in line with the prosecution version---So far as compromise effected between the parties was concerned, it needed no reiteration that the offence for which the accused persons were charged with was not compoundable---Such plea in like manner cases could not be taken into consideration at the bail stage---Accused persons were prima facie connected with the commission of offence, which was not only serious in nature but was also an affront to the collective morality and norms of the society and attracted the prohibitory limb of S. 497, Cr.P.C.---Accused persons were disentitled to the concession of bail---Bail petition was dismissed, in circumstances.",0,0,1,0,1,1
200,365,"T. 497---Penal Code (XLV of 1860), Ss. 365, 377, 506, 392, 148 & 149---Kidnapping or kidnapping with the intention of unlawfully and covertly imprisoning someone, unlawful offenses, robbery, criminal intimidation, riots, and carrying a lethal weapon---Failure, rejection of ---AreaIn terms of the compromise reached between the parties, it was unnecessary to reiterate that the offence for which the accused persons were charged was not compoundable. In a similar vein, such a plea in like manner cases could not be taken into consideration at the bail stage. The accused persons were prima facie connected with the commission of an offence that was not only serious in nature but also an affront to the collective morality and rights of women. The accused persons were accused of having abducted a transgender person, severely beaten her, and then committing an unnatural offence with her. The victim had nominated the accused persons for the cruel treatment she had received, and that too because of her gender.",0,0,1,0,1,1
14,365,"Ss. 497(2) & 498---Penal Code (XLV of 1860), S. 365-B---Constitution of Pakistan, Art. 185(3)---kidnapping, abducting or inducing woman to compel for marriage etc.---Pre-arrest and post arrest bail, grant of---Further inquiry---According to the prosecution case, the alleged victim was abducted---However, according to the petitioners (accused persons), alleged abductee, being sui juris, contracted a marriage with one of the accused of her own free will and volition, and the marriage was duly registered---One of the petitioners, who was now seeking post-arrest bail, was the real brother of the abductee---It was also a matter of record that one of the accused, who claimed to have married the alleged abductee, filed a suit for restitution of conjugal rights before the Family Court which was decreed in his favour, whereas the alleged abductee had also filed a suit for jactitation of marriage---In the suit for jactitation of marriage, the alleged abductee admitted that the marriage was solemnized, but under fear and threat---It was a matter of further inquiry to ascertain whether the alleged abductee's real brother was in actuality involved in the abduction and whether he aided or facilitated the commission of the heinous crime of rape against his real sister --- Question was if the brother of the alleged abductee was involved in the abduction then why was he not nominated in the FIR, and why was he only implicated subsequently on the basis of the statement of the alleged abductee recorded under section 164, Cr.P.C.---No medical examination of the alleged victim was conducted for recovering DNA (Deoxyribonucleic acid) despite the serious allegation of rape---Considering that the offence of rape was suspected and reported to the police, the medical examination should have been conducted immediately and without any delay in order to draw DNA samples---Possibility of mala fide intention in lodging the FIR could not be ruled out, and, at present stage, there were no reasonable grounds for believing that the accused persons were involved; rather, there were sufficient grounds for further inquiry to prove the guilt of the accused persons---Petitions for leave to appeal were converted into appeals and allowed, ad-interim pre-arrest bail granted to two of the accused was confirmed, while the third accused (brother of alleged abductee) was granted post-arrest bail.",0,0,0,0,0,1
15,365,"Ss. 497(2) & 498---Penal Code (XLV of 1860), S. 365-B---Constitution of Pakistan, Art. 185(3)---The act of kidnapping, abducting, or inducing a woman for the purpose of forcing her into marriage, among other offenses, is subject to pre-arrest and post-arrest bail.Further inquiry---According to the prosecution case, the alleged victim was abducted---However, according to the petitioners (accused persons), alleged abductee, being sui juris, contracted a marriage with one of the accused of her own free will and volition, and the marriage was duly registered---One of the petitioners, who was now seeking post-arrest bail, was the real brother of the abductee---It was also a matter of record that one of the accused, who claimed to have married the alleged abductee, filed a suit for restitution of conjugal rights before the Family Court which was decreed in his favour, whereas the alleged abductee had also filed a suit for jactitation of marriage---In the suit for jactitation of marriage, the alleged abductee admitted that the marriage was solemnized, but under fear and threat---It was a matter of further inquiry to ascertain whether the alleged abductee's real brother was in actuality involved in the abduction and whether he aided or facilitated the commission of the heinous crime of rape against his real sister --- Question was if the brother of the alleged abductee was involved in the abduction then why was he not nominated in the FIR, and why was he only implicated subsequently on the basis of the statement of the alleged abductee recorded under section 164, Cr.P.C.---No medical examination was conducted on the alleged victim to recover DNA evidence, despite the serious accusation of rape. Given the suspicion and report of rape to the police, the medical examination should have been promptly carried out to obtain DNA samples. The possibility of a malicious intent in filing the First Information Report (FIR) cannot be dismissed, and currently, there are no reasonable grounds to believe that the accused individuals were involved. Instead, there are sufficient grounds to further investigate and establish the guilt of the accused. The petitions for leave to appeal were converted into appeals and granted. The interim pre-arrest bail given to two of the accused was confirmed, while the third accused (the alleged abductee's brother) was granted post-arrest bail.",0,0,0,0,0,1
73,364,"S. 497(2)---Penal Code (XLV of 1860), Ss. 302(b) & 364-A---Constitution of Pakistan, Art. 185(3)---Qatl-i-amd, kidnapping or abducting a minor---Bail, grant of---Further inquiry---Investigation carried out incompetently---Counsel for the petitioner (accused) stated that it was reported to the police on 5 August 2022 that deceased minor aged about 9/10 years was missing, and on 8 August 2022 after the recovery of his body the FIR was registered wherein the petitioner was nominated, however, he was not mentioned when it was first reported to the police that minor was missing; that statements under section 161 of the Code of Criminal Procedure, 1898 ('the Code') of two relatives of the deceased were recorded which stated that they had last seen the minor with the petitioner, but this did not stand to reason because they would have not permitted a young boy to be taken with an adult and not have informed the boy's father---Validity---Investigation of the case showed that the police report (challan) had only relied upon the two statements of relatives of the deceased---It was most unfortunate that a young boy died but proper investigation did not take place to ascertain what had happened let alone who was responsible---Present case was a classic example of an incompetently handled investigation---Case of further enquiry was made out - Petition for leave to appeal was converted into appeal and allowed, and petitioner was admitted to bail.",1,0,0,0,0,1
74,364,"S. 497(2)---Penal Code (XLV of 1860), Ss. 302(b) & 364-A---Constitution of Pakistan, Art. 185(3)---Qatl-i-amd, Granting bail for the offense of kidnapping or abducting a minor.Additional investigation---The investigation was conducted ineptly.The petitioner's counsel argued that on 5 August 2022, it was reported to the police that a minor, approximately 9 or 10 years old, was missing. On 8 August 2022, after the body of the minor was found, a First Information Report (FIR) was registered, naming the petitioner as a suspect. However, when the initial report of the minor's disappearance was made to the police, the petitioner was not mentioned. Two relatives of the deceased provided statements under section 161 of the Code of Criminal Procedure, 1898, stating that they had last seen the minor with the petitioner. However, this claim seems illogical since it is unlikely that they would have allowed a young boy to go with an adult without informing the boy's father.Validity refers to the quality or state of being logically or factually sound, accurate, or reliable.The investigation of the case revealed that the police report (challan) was solely based on the testimonies of the deceased's family.Regrettably, despite the terrible death of a little kid, there was a lack of thorough investigation to determine the cause of the incident and identify the individuals accountable.The current case serves as a prime illustration of an inquiry that was ineptly managed.A case requiring additional investigation was established - The petition for permission to appeal was transformed into an appeal and granted, and the petitioner was granted bail.",1,0,0,0,0,1
40,365,"Ss. 365-A & 34---Anti-Terrorism Act (XXVII of 1997), Ss. 7 & 23---kidnapping or abducting for extorting property, valuable securities, common intention, act of terrorism---Application for sending the case from Anti-Terrorism Court to regular court was dismissed---Validity---Accused was charged that he and others armed with rocket launchers came in the house of the complainant and forcibly abducted his brother and nephew for ransom amount of Rs. 2,000,000---Record showed that during the course of investigation the abductees were recovered and their statements were recorded under S. 161, Cr.P.C., before the police and under S. 164, Cr.P.C., before the Judicial Magistrate, who also stated in their statements that the accused abducted them for ransom---Bare reading of the FIR in the present case revealed that complainant duly reported the alleged forcible abduction of his brother and nephew---Purpose of lodging the FIR was merely to ignite the process of law---During the course of investigation after recording the statements of alleged abductees, the prosecution built up its case that the accused and co-accused had been claiming ransom from the abductee---Alleged offence, therefore, prima facie, attracted the provision of S. 2(n) of the Anti-Terrorism Act, 1997 which was exclusively triable by the Anti-Terrorism Court as provided in the Third Schedule of the said Act---Tentative assessment of the record showed that the Anti-Terrorism Court had rightly assumed the jurisdiction and framed charge against petitioner---Petition for transfer of case from Anti-Terrorism Court was dismissed in limine.",0,0,0,0,0,1
41,365,"Ss. 365-A & 34---Anti-Terrorism Act (XXVII of 1997), Ss. 7 & 23---Kidnapping or abducting with the goal of extorting property or precious securities, or with the common intention of committing an act of terrorism---The application to transfer the case from the Anti-Terrorism Court to the normal court was rejected.Validity refers to the quality or state of being logically or factually sound, accurate, or reliable.The accused stands accused of forcefully entering the complainant's house along with others, armed with rocket launchers, and kidnapping his brother and nephew in order to demand a ransom of Rs. 2,000,000. The records indicate that the abducted individuals were successfully rescued during the investigation. Their statements were recorded by the police under Section 161 of the Criminal Procedure Code, and later by the Judicial Magistrate under Section 164 of the same code. In their statements, the abductees confirmed that the accused had indeed kidnapped them with the intention of obtaining a ransom.Upon initial examination of the FIR in this case, it was evident that the complainant had reported the alleged forced abduction of his brother and nephew. The purpose of filing the FIR was solely to initiate legal proceedings. As the investigation progressed and statements from the alleged abductees were recorded, the prosecution built a case that the accused and co-accused had been demanding ransom from the abductee. The alleged offense, therefore, appears to fall under the provision of S. 2(n) of the Anti-Terrorism Act, 1997, which is exclusively handled by the Anti-Terrorism Court as specified in the Third Schedule of the Act. A preliminary assessment of the evidence indicated that the Anti-Terrorism Court correctly assumed jurisdiction and charged the petitioner accordingly.The request to transfer the case from the Anti-Terrorism Court was summarily dismissed.",0,0,0,0,0,1
478,302,"S. 302(b)---Qatl-i-amd---Reappraisal of evidence---Incident took place at 10.00 a.m. in the morning whereas the matter was reported to the police at 10:30 a.m. on the same day while the inter se distance between the place of occurrence and the Police Station was six kilometer---Such aspect clearly reflected that the matter was reported to Police promptly without there being any delay---As the occurrence has taken place in the broad daylight and the parties were known to each other, therefore, there was no chance of misidentification---Ocular account was furnished by the complainant and another witness, who were subjected to lengthy cross-examination by the defence but nothing favourable to the accused or adverse to the prosecution could be produced on record---Complainant was inmate of the house where the occurrence took place, therefore, his presence was natural---So far as the presence of the other witness was concerned, it was admitted position that at the relevant time, the wedding ceremony of the deceased lady was taking place and he being a close relative had come to complainant's house to attend the ceremony---Medical evidence available on the record corroborated the ocular account so far as the nature, time, locale and impact of the injuries on the person of the deceased was concerned---Counsel for the accused could not point out any reason as to why the complainant would falsely involved the accused in the present case and let off the real culprit---Substitution in such like cases was a rare phenomenon---Complainant would not prefer to spare the real culprit who murder ed his daughter and falsely involve the accused, who was his son-in-law and maternal nephew, without any reason---Neither the defence seriously disputed the motive part of the prosecution story nor the prosecution witnesses were cross-examined on this aspect of the matter---Admittedly, the accused remained absconder for a period of about six months and the same was also a corroboratory piece of evidence against him---Keeping in view the facts and circumstances of the present case, even if the recovery of weapon of offence was excluded from consideration, still there was ample evidence in the form of unimpeachable and trustworthy ocular account, medical evidence and motive to sustain conviction of the accused on the capital charge---Petition for leave to appeal was dismissed, leave was refused and death sentence awarded to the accused was maintained.",1,0,0,0,0,0
